Idalumno,CodAsig,Asignatura,Carrera,Semestre,Convocatoria,Anho,Ciclo,Aprobado,AnhoFirma,1P,2P,Taller,Asistencia,SumProceso,Requisito,1R,2R,NF,1F,2F,3F,Abandono,Materias cursadas,Veces recursada
2756,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,13,15,6,1,34,1,16,0,0,0,0,0,0,5,0
2757,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,15,36,5,1,56,1,0,0,4,4,0,0,0,5,0
2761,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,0,0,15,13,2,1,30,1,30,28,0,0,0,0,0,6,0
2761,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,1,2021,10,8,2,1,20,1,32,37,2,0,0,2,0,5,1
2762,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,21,32,7,1,60,1,0,0,5,5,0,0,0,3,0
2765,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,6,9,3,1,18,1,4,10,0,0,0,0,1,2,0
2765,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,0,7,18,4,1,29,1,28,0,0,0,0,0,1,5,1
2765,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,14,20,2,1,36,1,0,0,2,2,0,0,0,4,2
2766,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,9,10,4,1,23,1,18,20,0,0,0,0,1,6,0
2766,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,16,12,9,1,37,1,0,0,2,2,0,0,0,4,1
2769,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,2022,11,12,4,1,27,1,28,31,1,0,0,1,0,2,0
2770,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,1,2021,11,9,2,1,22,1,46,0,2,0,2,0,0,4,0
2773,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,5,7,2,1,14,0,0,0,0,0,0,0,1,4,0
2773,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,8,21,2,1,31,1,26,0,0,0,0,0,1,4,1
2773,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,10,12,4,1,26,1,22,14,0,0,0,0,1,8,2
2773,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,0,16,13,4,1,33,1,14,0,0,0,0,0,0,7,3
2773,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,13,14,6,1,33,1,18,0,0,0,0,0,0,7,4
2773,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2020,9,30,4,1,43,1,0,0,2,2,0,0,0,8,5
2775,13015,ESTATICA,IND-PLS13 ,3,1,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
2775,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,6,2,5,1,13,0,0,0,0,0,0,0,1,4,1
2775,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,1,2018,8,20,3,1,31,1,32,0,2,0,2,0,0,3,2
2777,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,10,12,5,1,27,1,2,0,0,0,0,0,1,6,0
2777,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,18,25,6,1,49,1,0,0,3,3,0,0,0,5,1
2778,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,18,18,9,1,45,1,0,0,2,2,0,0,0,6,0
2781,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,4,7,4,1,15,0,0,0,0,0,0,0,1,8,0
2781,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,5,10,4,1,19,1,14,28,0,0,0,0,1,4,1
2781,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,16,22,6,1,44,1,0,0,3,3,0,0,0,6,2
2782,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,13,11,4,1,28,1,28,26,0,0,0,0,0,5,0
2782,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,12,24,8,1,44,1,0,0,2,2,0,0,0,3,1
2784,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,20,26,5,1,51,1,0,0,2,2,0,0,0,6,0
2787,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,5,12,7,1,24,1,14,0,0,0,0,0,1,5,0
2787,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,0,6,21,5,1,32,1,12,0,0,0,0,0,1,3,1
2787,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,12,8,4,1,24,1,0,0,0,0,0,0,0,4,2
2787,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,21,13,5,1,39,1,0,0,3,1,3,0,0,4,3
2789,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,6,0
2790,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,11,0,2,1,13,0,0,0,0,0,0,0,1,5,0
2790,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,2022,15,6,2,1,23,1,0,44,1,0,0,1,0,4,1
2790,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,1,2022,11,0,2,1,13,1,0,0,3,0,3,0,1,4,2
2792,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,5,0
2793,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,1,2021,10,29,3,1,42,1,0,0,3,3,0,0,0,4,0
2794,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,3,0,1,1,4,0,0,0,0,0,0,0,1,4,0
2794,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,3,0,3,1,6,0,0,0,0,0,0,0,1,3,1
2795,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,17,22,7,1,46,1,0,0,3,3,0,0,0,3,0
2796,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,15,8,4,1,27,1,20,0,0,0,0,0,0,4,0
2796,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,13,7,3,1,23,1,18,28,0,0,0,0,0,4,1
2796,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,13,25,8,1,46,1,0,0,3,3,0,0,0,5,2
2798,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,5,10,5,1,20,1,0,0,0,0,0,0,1,4,0
2798,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,2022,10,17,8,1,35,1,0,0,1,1,1,1,0,6,1
2799,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,6,5,5,0,16,0,0,0,0,0,0,0,1,6,0
2799,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,8,9,6,1,23,1,16,4,0,0,0,0,1,4,1
2799,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,15,11,4,1,30,1,16,0,0,0,0,0,0,5,2
2799,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,13,20,3,1,36,1,0,0,1,0,0,1,0,3,3
2799,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,2018,5,16,0,1,21,1,0,0,1,1,0,0,0,6,4
2799,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,19,24,6,1,49,1,0,0,3,1,3,0,0,3,5
2800,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,16,10,9,1,35,1,46,0,5,0,5,0,0,5,0
2801,13015,ESTATICA,IND-PLS13 ,3,1,2016,2,1,2016,10,17,8,1,35,1,0,0,2,0,2,0,0,5,0
2803,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2020,20,29,2,1,51,1,0,0,4,4,0,0,0,3,0
2804,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,21,31,6,1,58,1,0,0,5,5,0,0,0,6,0
2807,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,8,0,4,1,12,0,0,0,0,0,0,0,1,5,0
2807,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,17,17,10,1,44,1,0,0,2,2,0,0,0,5,1
2809,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,12,11,5,1,28,1,28,39,2,0,0,2,0,5,0
2810,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,0,5,23,5,1,33,1,0,0,0,0,0,0,1,5,0
2810,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2017,8,19,8,1,35,1,30,0,2,0,2,0,0,5,1
2811,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,10,18,5,1,33,1,20,14,0,0,0,0,1,4,0
2811,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,1,2018,10,11,4,1,25,1,36,0,3,0,3,0,0,6,1
2812,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,5,0
2812,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,0,13,0,4,1,17,1,0,0,0,0,0,0,1,4,1
2812,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,7,0,4,1,11,0,0,0,0,0,0,0,1,4,2
2812,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,18,0,4,1,22,1,0,0,0,0,0,0,1,5,3
2813,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,15,14,6,1,35,1,0,0,2,2,0,0,0,5,0
2815,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,4,2,2,1,8,0,0,0,0,0,0,0,1,5,0
2815,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,2022,17,15,3,1,35,1,0,0,0,0,0,0,0,2,1
2817,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,8,28,2,1,38,1,0,0,3,3,0,0,0,7,0
2818,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0
2818,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,0,8,2,1,10,0,0,0,0,0,0,0,1,5,1
2819,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,2019,8,26,2,1,36,1,0,0,1,1,1,0,0,6,0
2819,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,14,27,6,1,47,1,0,0,3,3,0,0,0,4,1
2821,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
2821,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1
2821,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,2
2821,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,31,6,1,53,1,0,0,4,0,4,0,0,5,3
2822,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0
2822,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,6,1
2822,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,10,12,7,1,29,1,2,14,0,0,0,0,1,6,2
2826,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,2019,10,20,8,1,38,1,0,0,1,1,1,0,0,5,0
2827,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2020,18,0,2,1,20,1,0,0,3,3,0,0,1,5,0
2828,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,2018,10,9,5,1,24,1,44,0,1,0,1,1,0,5,0
2828,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,1,2018,19,29,0,1,48,1,0,0,3,3,0,0,0,7,1
2829,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,18,23,8,1,49,1,0,0,3,3,0,0,0,6,0
2830,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,5,0
2830,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,16,0,2,1,18,1,0,0,0,0,0,0,1,6,1
2830,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,2022,21,0,4,1,25,1,2,40,1,0,0,1,1,5,2
2831,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,14,19,8,1,41,1,0,0,3,0,0,3,0,5,0
2832,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0
2832,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,18,12,7,1,37,1,0,0,2,1,2,0,0,5,1
2833,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,17,9,5,1,31,1,38,0,4,0,4,0,0,6,0
2835,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,0,0,2,0,2,1,4,1,0,0,0,0,0,0,1,5,0
2835,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,11,8,4,1,23,1,0,26,0,0,0,0,1,5,1
2835,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,1,2022,13,4,4,1,21,1,30,42,3,0,0,3,0,4,2
2836,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,4,0,3,1,7,0,0,0,0,0,0,0,1,4,0
2836,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,2018,15,8,6,1,29,1,29,0,1,0,1,0,0,3,1
2836,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,14,23,0,1,37,1,0,0,3,3,0,0,0,4,2
2838,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,1,2021,14,10,3,1,27,1,44,0,3,0,3,0,0,5,0
2840,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,6,0,3,1,9,0,0,0,0,0,0,0,1,5,0
2842,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,17,0,4,1,21,1,0,0,0,0,0,0,1,5,0
2845,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,17,29,3,1,49,1,0,0,4,4,0,0,0,6,0
2846,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,11,16,6,1,33,1,25,22,0,0,0,0,1,6,0
2846,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,17,25,7,1,49,1,0,0,4,4,0,0,0,4,1
2849,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,18,25,5,1,48,1,0,0,3,3,0,0,0,4,0
2851,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,2017,9,12,5,1,26,1,14,32,1,0,0,1,0,5,0
2851,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,2017,8,0,0,1,8,1,0,0,1,1,1,0,1,6,1
2851,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,15,22,8,1,45,1,0,0,2,2,0,0,0,5,2
2853,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,0,2021,9,30,2,1,41,1,18,0,1,0,1,0,0,8,0
2853,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,2021,11,13,2,1,26,1,34,0,1,0,1,0,0,7,1
2853,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,1,2022,16,24,2,1,42,1,0,0,2,2,0,0,0,7,2
2854,13015,ESTATICA,MEC-PLS13 ,3,1,2017,2,1,2017,11,18,7,1,36,1,16,26,2,0,0,2,0,6,0
2857,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,12,14,4,1,30,1,30,42,3,0,0,3,0,6,0
2859,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,14,17,4,1,35,1,0,0,1,0,1,0,0,5,0
2859,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,8,6,4,1,18,1,0,0,2,0,2,0,0,6,1
2861,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,9,7,4,1,20,1,48,0,4,0,4,0,0,6,0
2862,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,3,0,2,1,5,0,0,0,0,0,0,0,1,4,0
2863,13015,ESTATICA,MEC-PLS13 ,3,1,2017,2,0,0,8,7,4,1,19,1,20,12,0,0,0,0,1,5,0
2863,13015,ESTATICA,MEC-PLS13 ,3,1,2018,1,0,2018,11,20,4,1,35,1,0,0,1,1,1,0,0,5,1
2863,13015,ESTATICA,MEC-PLS13 ,3,2,2018,2,0,2018,13,22,0,1,35,1,24,32,1,0,0,1,0,4,2
2863,13015,ESTATICA,MEC-PLS13 ,3,1,2019,1,1,2019,11,21,3,1,35,1,0,0,3,1,3,0,0,6,3
2864,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,8,0,5,1,13,0,0,0,0,0,0,0,1,6,0
2864,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,8,21,5,1,34,1,24,0,0,0,0,0,1,5,1
2864,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,14,31,5,1,50,1,0,0,3,3,0,0,0,3,2
2867,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,5,0,3,1,8,0,0,0,0,0,0,0,1,5,0
2867,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,8,0,5,1,13,0,0,0,0,0,0,0,1,5,1
2867,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,18,23,8,1,49,1,0,0,3,0,3,0,0,6,2
2868,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,14,8,4,1,26,1,0,26,0,0,0,0,0,7,0
2869,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,9,13,2,1,24,1,0,0,0,0,0,0,1,5,0
2869,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,1,2022,20,27,5,1,52,1,0,0,5,5,0,0,0,4,1
2870,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,13,10,6,1,29,1,0,0,0,0,0,0,0,5,0
2870,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,15,28,5,1,48,1,0,0,3,3,0,0,0,4,1
2872,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,6,0
2872,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,2,0,3,1,5,0,0,0,0,0,0,0,1,6,1
2872,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,11,5,5,1,21,1,12,24,0,0,0,0,1,3,2
2873,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,10,0,4,1,14,0,0,0,0,0,0,0,1,7,0
2873,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,6,0,2,1,8,0,0,0,0,0,0,0,1,7,1
2873,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,3,1,2,1,6,0,0,0,0,0,0,0,1,6,2
2874,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,7,9,0,1,16,0,0,0,0,0,0,0,1,5,0
2874,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,6,3,2,1,11,0,0,0,0,0,0,0,1,4,1
2874,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,4,0,3,1,7,0,0,0,0,0,0,0,1,5,2
2875,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,12,8,3,1,23,1,0,0,0,0,0,0,0,6,0
2875,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,13,16,6,1,35,1,0,0,2,2,0,0,0,3,1
2879,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,12,23,5,1,40,1,0,0,2,0,2,0,0,6,0
2880,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,0,4,11,3,1,18,1,15,6,0,0,0,0,1,5,0
2880,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,16,20,6,1,42,1,25,0,3,0,3,0,0,5,1
2882,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,0,11,9,4,1,24,1,18,0,0,0,0,0,1,5,0
2882,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,2021,11,8,4,1,23,1,34,0,1,0,1,0,0,5,1
2882,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2021,10,0,4,1,14,1,0,0,2,2,0,0,1,4,2
2883,13015,ESTATICA,MEC-PLS13 ,3,1,2016,2,1,2016,10,24,7,1,41,1,0,0,2,2,0,0,0,5,0
2886,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,2021,17,23,5,1,45,1,0,0,1,1,0,0,0,5,0
2886,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,12,0,5,1,17,1,0,0,2,2,0,0,1,7,1
2887,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,14,26,6,1,46,1,38,0,2,0,2,0,0,7,0
2888,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,3,0,0,1,3,0,0,0,0,0,0,0,1,2,0
2889,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,1,2021,21,27,7,1,55,1,0,0,5,5,0,0,0,4,0
2890,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,1,2,1,9,0,0,0,0,0,0,0,1,7,0
2890,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,8,13,6,1,27,1,24,46,5,0,0,5,0,7,1
2891,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,9,4,2,1,15,0,0,0,0,0,0,0,1,6,0
2891,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,1,2022,13,3,2,1,18,1,26,33,2,0,0,2,0,5,1
2892,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,0,0,11,4,7,1,22,1,26,0,0,0,0,0,1,5,0
2892,13015,ESTATICA,MCT-PLS13 ,3,1,2019,1,0,0,15,14,2,1,31,1,13,0,0,0,0,0,0,6,1
2892,13015,ESTATICA,MCT-PLS13 ,3,2,2019,2,1,2019,11,24,5,1,40,1,26,0,2,0,2,0,0,4,2
2893,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,0,0,6,0,3,1,9,1,0,0,0,0,0,0,1,4,0
2893,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,4,0,2,1,6,0,0,0,0,0,0,0,1,4,1
2893,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,4,7,3,1,14,0,0,0,0,0,0,0,1,4,2
2893,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,2022,13,9,6,1,28,1,40,0,1,0,1,1,0,4,3
2896,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,7,15,6,1,28,1,17,16,0,0,0,0,1,4,0
2896,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,1,2018,19,18,7,1,44,1,0,0,2,2,0,0,0,5,1
2900,13015,ESTATICA,IND-PLS13 ,3,1,2016,2,0,2016,14,23,4,1,41,1,0,0,1,1,0,0,0,5,0
2900,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,2016,0,0,0,1,0,1,0,0,1,0,0,1,1,6,1
2900,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,1,2018,15,17,7,1,39,1,0,0,2,2,0,0,0,4,2
2901,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,0,1,23,6,1,30,1,0,0,0,0,0,0,1,5,0
2901,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2017,16,11,4,1,31,1,31,0,2,0,2,0,0,5,1
2902,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,8,14,4,1,26,1,32,0,1,0,1,1,0,6,0
2902,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,19,19,4,1,42,1,0,0,3,3,0,0,0,6,1
2903,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,11,6,3,1,20,1,0,0,0,0,0,0,1,6,0
2903,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,0,0,13,7,3,1,23,1,0,0,0,0,0,0,0,4,1
2903,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,9,0,2,1,11,0,0,0,0,0,0,0,1,6,2
2903,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,10,0,2,1,12,1,0,0,0,0,0,0,1,6,3
2903,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,14,13,3,1,30,1,0,0,0,0,0,0,0,4,4
2904,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,13,10,4,1,27,1,17,16,0,0,0,0,0,6,0
2904,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2019,16,24,4,1,44,1,0,0,2,2,0,0,0,4,1
2905,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,8,25,7,1,40,1,0,0,3,0,3,0,0,5,0
2906,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,12,17,9,1,38,1,44,0,3,0,3,0,0,5,0
2908,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,21,26,6,1,53,1,0,0,3,3,0,0,0,2,0
2910,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,7,16,5,1,28,1,18,0,0,0,0,0,1,5,0
2912,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,10,0,4,1,14,0,0,0,0,0,0,0,1,6,0
2912,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,12,19,7,1,38,1,50,0,5,0,5,0,0,6,1
2913,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,7,0
2913,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1
2913,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,14,14,10,1,38,1,0,0,3,3,0,0,0,4,2
2915,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,17,24,4,1,45,1,0,0,2,1,2,0,0,7,0
2917,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,3,0,2,1,5,0,0,0,0,0,0,0,1,5,0
2917,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,11,9,3,1,23,1,44,0,2,0,2,0,0,4,1
2918,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,10,13,0,1,23,0,0,0,0,0,0,0,1,4,0
2919,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,13,23,8,1,44,1,0,0,4,0,4,0,0,5,0
2920,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,1,2022,17,21,4,1,42,1,0,0,3,3,0,0,0,5,0
2921,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,4,0,1,1,5,0,0,0,0,0,0,0,1,6,0
2921,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,3,0,2,1,5,0,0,0,0,0,0,0,1,3,1
2924,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,3,15,3,1,21,1,22,20,0,0,0,0,1,5,0
2924,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,1,2018,17,25,8,1,50,1,0,0,4,4,0,0,0,4,1
2925,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,4,21,5,1,30,1,25,24,0,0,0,0,1,7,0
